Date,number_of_tweets,avg_vader_sentiment_score
2020-06-23,30,0.04577
2020-06-24,10,-0.03145
2020-06-25,30,0.060820000000000006
2020-06-26,14,0.06295714285714285
2020-06-27,19,-0.05723684210526316
2020-06-28,17,0.05959411764705882
2020-06-29,49,0.04149183673469388
2020-06-30,28,0.016578571428571425
2020-07-01,43,0.031123255813953494
2020-07-02,21,0.11732380952380952
2020-07-03,27,0.4090555555555555
2020-07-04,68,0.26747205882352937
2020-07-05,10,0.10297
2020-07-06,19,-0.21979473684210526
2020-07-07,7,-0.0062714285714285944
2020-07-08,11,0.1856
2020-07-09,22,-0.1206590909090909
2020-07-10,19,0.11029473684210526
2020-07-11,46,-0.08434347826086956
2020-07-12,16,0.030950000000000005
2020-07-13,21,0.13596666666666665
2020-07-14,23,0.15931739130434783
2020-07-15,31,0.1406774193548387
2020-07-16,12,0.2744083333333333
2020-07-17,23,-0.14165217391304347
2020-07-18,49,-0.023724489795918364
2020-07-19,14,-0.11088571428571428
2020-07-20,3,0.7012999999999999
2020-07-21,9,0.2811222222222222
2020-07-22,16,0.1472625
2020-07-23,55,-0.05210181818181819
2020-07-24,15,0.30446
2020-07-25,25,0.264488
2020-07-26,23,-0.12148260869565218
2020-07-27,84,0.10619880952380953
2020-07-28,39,-0.03652820512820513
2020-07-29,49,0.0961408163265306
2020-07-30,16,0.1985875
2020-07-31,13,0.0957076923076923
2020-08-01,17,0.21910588235294118
2020-08-02,77,0.1004
2020-08-03,26,-0.07050000000000002
2020-08-04,30,0.21405333333333332
2020-08-05,19,0.10486842105263158
2020-08-06,35,0.07584285714285713
2020-08-07,23,-0.03851304347826087
2020-08-08,13,-0.05561538461538462
2020-08-09,8,0.11888750000000001
2020-08-10,24,0.3637458333333334
2020-08-11,11,0.29863636363636364
2020-08-12,26,0.6745423076923077
2020-08-13,17,0.36499411764705886
2020-08-14,88,0.21273977272727274
2020-08-15,42,0.025564285714285716
2020-08-16,28,0.2910107142857143
2020-08-17,40,0.1214075
2020-08-18,48,-0.082375
2020-08-19,43,0.16739767441860465
2020-08-20,38,0.019255263157894748
2020-08-21,13,0.31783076923076925
2020-08-22,18,-0.1063888888888889
2020-08-23,13,-0.049253846153846155
2020-08-24,19,0.08313157894736843
2020-08-25,18,0.21538333333333334
2020-08-26,8,0.1997375
2020-08-27,11,-0.06111818181818181
2020-08-28,14,0.3117357142857143
2020-08-29,45,0.26609333333333335
2020-08-30,119,0.03779243697478991
2020-08-31,15,-0.24048666666666665
2020-09-01,43,0.11584651162790698
2020-09-02,42,0.055538095238095234
2020-09-03,26,0.21358846153846153
2020-09-04,17,0.22205882352941178
2020-09-05,67,0.0008552238805970102
2020-09-06,37,0.17514054054054054
2020-09-07,51,-0.03563529411764706
2020-09-08,104,-0.041975
2020-09-09,59,0.3111
2020-09-10,53,0.05770754716981132
2020-09-11,19,0.2423105263157895
2020-09-12,41,0.10505365853658537
2020-09-13,29,-0.027968965517241377
2020-09-14,102,0.010670588235294114
2020-09-15,21,0.3013095238095238
2020-09-16,33,0.17646969696969697
2020-09-17,27,-0.020962962962962958
2020-09-18,41,0.25673658536585364
2020-09-19,8,0.6124875
2020-09-20,38,0.24365526315789476
2020-09-21,21,0.32545238095238094
2020-09-22,43,0.33389302325581394
2020-09-23,43,0.44399302325581397
2020-09-24,21,0.40175238095238097
2020-09-25,81,0.08611851851851852
2020-09-26,5,0.36907999999999996
2020-09-27,43,0.47725348837209297
2020-09-28,15,0.0011866666666666692
2020-09-29,29,0.12847586206896552
2020-09-30,64,-0.014679687500000003
2020-10-01,57,-0.07940175438596492
2020-10-02,2,0.4628
2020-10-03,3,0.8008333333333333
2020-10-04,6,0.5351
2020-10-05,29,0.2770896551724138
2020-10-06,21,0.27755238095238094
2020-10-07,103,0.006182524271844661
2020-10-08,36,0.020130555555555558
2020-10-09,34,0.08549705882352943
2020-10-10,9,0.04145555555555555
2020-10-11,24,0.14909583333333334
2020-10-12,107,0.029206542056074772
2020-10-13,89,0.08699775280898876
2020-10-14,25,0.250812
2020-10-15,52,0.07302884615384617
2020-10-16,75,0.25378133333333336
2020-10-17,34,0.2707
2020-10-18,31,0.14937096774193548
2020-10-19,25,0.20866800000000002
2020-10-20,7,0.02501428571428571
2020-10-21,32,0.287490625
2020-10-22,26,0.15708846153846154
2020-10-23,38,0.18733947368421053
2020-10-24,49,0.13586326530612244
2020-10-25,60,0.17714666666666667
2020-10-26,22,-0.12166818181818183
2020-10-27,97,0.2221762886597938
2020-10-28,29,0.23932758620689656
2020-10-29,25,0.163824
2020-10-30,60,0.18831166666666668
2020-10-31,52,0.42876346153846157
2020-11-01,54,0.19985555555555554
2020-11-02,62,0.11116935483870968
2020-11-03,38,0.20716052631578946
2020-11-04,16,-0.10191875
2020-11-05,12,-0.17919166666666667
2020-11-06,12,0.144875
2020-11-07,30,0.006106666666666666
2020-11-08,9,-0.1819888888888889
2020-11-09,12,0.2222833333333333
2020-11-10,25,0.20749199999999998
2020-11-11,29,0.040082758620689656
2020-11-12,55,0.1403981818181818
2020-11-13,13,0.1599
2020-11-14,44,0.09206363636363636
2020-11-15,50,-0.129752
2020-11-16,45,-0.013306666666666672
2020-11-17,4,-0.3666
2020-11-18,35,-0.08334285714285714
2020-11-19,26,0.022373076923076926
2020-11-20,22,-0.022431818181818178
2020-11-21,18,0.0040444444444444495
2020-11-22,33,-0.13966060606060604
2020-11-23,4,0.58865
2020-11-24,17,-0.026117647058823534
2020-11-25,38,-0.03983157894736842
2020-11-26,33,0.20202727272727272
2020-11-27,32,0.022406250000000016
2020-11-28,9,0.2325888888888889
2020-11-29,1,0.4939
2020-11-30,26,-0.014396153846153847
2020-12-01,34,-0.08366176470588235
2020-12-02,22,0.022177272727272723
2020-12-03,13,0.2582076923076923
2020-12-04,28,0.24790357142857142
2020-12-05,11,0.15948181818181817
2020-12-06,53,0.08206037735849056
2020-12-07,10,0.25146
2020-12-08,41,0.17350487804878048
2020-12-09,13,0.04451538461538461
2020-12-10,23,0.13854347826086955
2020-12-11,19,0.3705473684210526
2020-12-12,25,-0.010531999999999996
2020-12-13,14,-0.08095714285714285
2020-12-14,15,0.12988666666666668
2020-12-15,15,-0.06397333333333334
2020-12-16,16,-0.06821250000000001
2020-12-17,11,-0.04039090909090908
2020-12-18,26,0.3672923076923077
2020-12-19,15,0.16672
2020-12-20,25,-0.036363999999999994
2020-12-21,16,0.31674375
2020-12-22,6,0.1002
2020-12-23,8,-0.04229999999999999
2020-12-24,10,-0.16496
2020-12-25,6,0.15973333333333334
2020-12-26,26,0.009407692307692311
2020-12-27,9,0.17494444444444446
2020-12-28,5,0.05936000000000001
2020-12-29,18,0.049861111111111106
2020-12-30,23,-0.17135652173913044
2021-01-01,25,0.081636
2021-01-02,23,0.20366086956521742
2021-01-03,38,0.07559736842105264
2021-01-04,6,0.0423
2021-01-05,16,0.16244999999999998
2021-01-06,23,0.16131739130434783
2021-01-08,2,0.44645
